Product_ID,Product_name,Qty,Lead Time(days),Date,Sales,Moving_Avg_Sales,Cumulative_Sales,Month,Week,Day_of_Week,Lead_Time_Impact
1000191024,"FLOMAC FLOWMETERN RATE TOTALISER, MODEL- RT141 D0FMW/PULSE,MM:RT121D0MM",6.0,4,2023-07-28,1,1.0,1,7,30,4,0.25
1000484191,"TRANSMITTER,PRS;PN:7MF4033-1DA10-2AC6-Z, SIEMENS",3.0,6,2023-07-29,1,1.0,1,7,30,5,0.16666666666666666
1000220376,"MCCB,400A,3P,50KA,MM:LV432693",1.0,6,2023-07-30,1,1.0,1,7,30,6,0.16666666666666666
1000511965,"DPT, FLOW TRANSMITTER,DP;1-20MBAR,4-20MA, SIEMENS",1.0,1,2023-08-04,1,1.0,1,8,31,4,1.0
1000484191,"DPT,TRANSMITTER,PRS;PN:7MF4033-1DA10-2AC6-Z, MAKE- SIEMENS",2.0,7,2023-08-05,1,1.0,1,8,31,5,0.14285714285714285
1000303845,"DPT ,FLOW TANSMITTER;PN:7MF4433-1EA02-1AA6-Z,6-600 mbar, MAKE- SIEMENS",3.0,6,2023-08-06,1,1.0,1,8,31,6,0.16666666666666666
1000330408,"TEMP TRANSMITTER;0-100C,22-32VDC,PN:ETS 1700 MAKE- HYDAC",1.0,1,2023-08-07,1,1.0,1,8,32,0,1.0
1000318576,"VALVE,SOL;MN:SMC SY5140-5DZ-Q",1.0,3,2023-08-10,1,1.0,1,8,32,3,0.3333333333333333
1000310404,"LEVEL SWITCH,LVL;LR7000,18-30 VDC, IFM",2.0,6,2023-08-11,1,1.0,1,8,32,4,0.16666666666666666
1000294666,"GLASS;PYREX/BOROSILLICATE,DIA. 82.5,CAMERA",10.0,1,2023-08-12,3,3.0,3,8,32,5,3.0
1000572315,"METER,FLOW;AL,PN:OM050A001-511-R5",4.0,4,2023-08-13,3,3.0,3,8,32,6,0.75
1000182358,"RTD,2 WIRE,PT-100, 300MM, SS F/HEAT TRACER",10.0,1,2023-08-15,3,3.0,3,8,33,1,3.0
1000245448,"THERMOCOUPLE, K TYPE,SIMPLEX,3MM,2000MM",6.0,7,2023-08-17,1,1.0,1,8,33,3,0.14285714285714285
1000012229,"PRESSURE TRANSMITTER,PRESS,0-10BAR, SIEMENS",4.0,3,2023-08-19,2,2.0,2,8,33,5,0.6666666666666666
1000251164,"HRC FUSE, 690V,900A, PN:3NE3340-8",7.0,1,2023-08-20,3,3.0,3,8,33,6,3.0
1000358178,"HRC FUSE, 690V,850A, PN:3NE1448-2",3.0,6,2023-08-21,1,1.0,1,8,34,0,0.16666666666666666
1000359192,"HRC FUSE, 690V,710A, PN:3NE3337-8",6.0,5,2023-08-22,2,2.0,2,8,34,1,0.4
1000261373,"HRC FUSE, 690V,630A, PN:3NE3336",8.0,1,2023-08-23,3,3.0,3,8,34,2,3.0
1000251165,"HRC FUSE, 690V,560A, PN:3NE3335",6.0,3,2023-08-24,2,2.0,2,8,34,3,0.6666666666666666
1000251166,"HRC FUSE, 690V,500A, PN:3NE3334-0B",6.0,2,2023-08-25,2,2.0,2,8,34,4,1.0
1000298682,"HRC FUSE, 690V,450A, PN:3NE3233 ",6.0,4,2023-08-26,2,2.0,2,8,34,5,0.5
1000251163,"HRC FUSE, 690V,400A, PN:3NE3232-0B",6.0,7,2023-08-27,2,2.0,2,8,34,6,0.2857142857142857
1000004717,"HRC FUSE, 690V,315A, PN:3NE1230-0",4.0,3,2023-08-28,1,1.0,1,8,35,0,0.3333333333333333
1000227801,"HRC FUSE, 690V,200A, PN:3NE1225-0",26.0,6,2023-08-29,9,9.0,9,8,35,1,1.5
1000343851,"HRC FUSE, 690V,160A, PN:3NE1224-0",1.0,1,2023-08-30,1,1.0,1,8,35,2,1.0
1000227803,"HRC FUSE, 690V,125A, PN:3NE1022-0",9.0,4,2023-08-31,6,6.0,6,8,35,3,1.5
1000216238,"HRC FUSE, 690V,100A, PN:3NA7830-0RC",70.0,1,2023-09-01,41,41.0,41,9,35,4,41.0
1000227800,"HRC FUSE, 690V,80A, PN:3NE1820-0",6.0,6,2023-09-02,2,2.0,2,9,35,5,0.3333333333333333
1000266740,"FUSE,SEMICONDUCTOR,BS88,690V,80A,PN:80ET",15.0,1,2023-09-03,8,8.0,8,9,35,6,8.0
1000227798,"HRC FUSE, 690V,63A, PN:3NA7822-6",32.0,2,2023-09-04,18,18.0,18,9,36,0,9.0
1000098309,"HRC FUSE, 415V,50A, PN:3NA3820-7Y",22.0,4,2023-09-05,7,7.0,7,9,36,1,1.75
1000164681,"FUSE LINK,415V, 32A, PN:3NWTIA32",10.0,4,2023-09-06,3,3.0,3,9,36,2,0.75
1000310005,"HRC FUSE, 20A, PN:1700263",6.0,6,2023-09-07,3,3.0,3,9,36,3,0.5
1000004526,"FUSE LINK, 6A, PN: 3NWNS6",20.0,7,2023-09-08,11,11.0,11,9,36,4,1.5714285714285714
1000358191,"HRC FUSE, 6A ,PN:3NA7801-6",16.0,2,2023-09-09,16,16.0,16,9,36,5,8.0
1000252950,"TUBULAR FUSE,415V, 6A, PN:3NW6301-1",30.0,3,2023-09-10,27,27.0,27,9,36,6,9.0
1000359865,"TUBULAR FUSE, 6A,PN:ATDR8",5.0,1,2023-09-11,3,3.0,3,9,37,0,3.0
1000193277,"FUSE LINK, 415V,4A, PN:3NWNS4",9.0,5,2023-09-12,2,2.0,2,9,37,1,0.4
1000236331,"HRC FUSE, 2A, PN: 3NA7802-6",18.0,1,2023-09-13,6,6.0,6,9,37,2,6.0
1000193275,"HBC FUSE LINK, 2A, PN: 3NWNS2",50.0,1,2023-09-14,12,12.0,12,9,37,3,12.0
1000359865,"GLASS FUSE, 6A, PN:ATDR8",50.0,1,2023-09-16,1,1.0,1,9,37,5,1.0
1000236180,"SWITCH FUSE UNIT, 160A, PN: 3NP4070-0CH01",3.0,2,2023-09-17,1,1.0,1,9,37,6,0.5
1000253133,"DISCONNECTOR,100A, PN:3NP4010-0CH01",1.0,2,2023-09-18,1,1.0,1,9,38,0,0.5
1000260584,"SWITCH,DISCONNECT,SITOR,690V,50A, PN:3NC1091",2.0,4,2023-09-19,1,1.0,1,9,38,1,0.25
1000004524,"FUSE HOLDER, 32A, PN: 3NW32",20.0,6,2023-09-20,13,13.0,13,9,38,2,2.1666666666666665
1000260584,"SWITCH,DISCONNECT,SITOR,690V,PN:3NC1091",3.0,7,2023-09-21,1,1.0,1,9,38,3,0.14285714285714285
1000376124,"PULLER,FUSE, PN:3NX1013",3.0,5,2023-09-22,1,1.0,1,9,38,4,0.2
1000004405,"FUSE BASE,1P, PN:3NH3030,160A",4.0,1,2023-09-23,4,4.0,4,9,38,5,4.0
1000098433,"FUSE BASE,1P,GR-3, 360A,690V, PN:3NH3430",5.0,1,2023-09-24,1,1.0,1,9,38,6,1.0
1000384531,FL SWITCH SFN 4 TX/FX ST,1.0,3,2023-09-25,1,1.0,1,9,39,0,0.3333333333333333
1000459933,IB IL 24 DO 16 PAC,2.0,6,2023-09-26,1,1.0,1,9,39,1,0.16666666666666666
1000459937,IB IL 24 DI 16 PAC,1.0,2,2023-09-27,1,1.0,1,9,39,2,0.5
1000461183,"MODULE, 24 VDC, PN;2878722",1.0,5,2023-09-28,1,1.0,1,9,39,3,0.2
1000461358,SERVO MOTOR CONNECTOR,1.0,4,2023-09-29,1,1.0,1,9,39,4,0.25
1000461350,A082500010 RELAY ,1.0,2,2023-09-30,1,1.0,1,9,39,5,0.5
1000461354,GLASS SIGHT ; PN;B.ODAC.1001.204,6.0,7,2023-10-02,6,6.0,6,10,40,0,0.8571428571428571
1000461353,GLASS SIGHT ; PN;B.ODAC.1001.104,3.0,4,2023-10-03,1,1.0,1,10,40,1,0.25
1000461181,IB IL TEMP 2 RTD -PAC,1.0,7,2023-10-04,1,1.0,1,10,40,2,0.14285714285714285
1000459936,IL ETH BK DI8 DO4,2.0,3,2023-10-05,1,1.0,1,10,40,3,0.3333333333333333
1000461348,"DIODE 24VDC,PN;B.N2.540.0160",4.0,3,2023-10-06,2,2.0,2,10,40,4,0.6666666666666666
100046180,DOOR LIMIT SWITCH (IB IL DOR LV SET PEC),1.0,1,2023-10-07,1,1.0,1,10,40,5,1.0
1000461184,"MODULE, ILC150 ETH 24VDC,PN2985330",1.0,6,2023-10-09,1,1.0,1,10,41,0,0.16666666666666666
1000461185,SMPS,1.0,5,2023-10-10,1,1.0,1,10,41,1,0.2
1000634701,ENCODER ERN 430 1024 80S12-03,0.0,2,2023-10-12,1,1.0,1,10,41,3,0.5
1000461349,HEAD;PN;ODAC.1001.66730,1.0,6,2023-10-13,1,1.0,1,10,41,4,0.16666666666666666
1000467450,BELT,2.0,6,2023-10-14,1,1.0,1,10,41,5,0.16666666666666666
1000461344,CARD;PN;N6.SP.092.A1,1.0,3,2023-10-15,1,1.0,1,10,41,6,0.3333333333333333
1000461346,DRIVE PN; A15 104 5080,1.0,7,2023-10-16,1,1.0,1,10,42,0,0.14285714285714285
1000532641,"CONVERTER,SIG;PN;CI6J/ENCI.610.03001",1.0,1,2023-10-17,1,1.0,1,10,42,1,1.0
1000461358,"MOTOR,SERVO;PN:A15 101 1250",1.0,1,2023-10-18,1,1.0,1,10,42,2,1.0
1000364043,"A/C;KG-4266,PANEL,R134A,230VAC,270MM",2.0,4,2023-10-19,1,1.0,1,10,42,3,0.25
1000209092,"LVDT, TRANSDUCER,PN:BTL5-E10-M1750-P-S32 (KICKOFF)",4.0,6,2023-10-21,1,1.0,1,10,42,5,0.16666666666666666
1000214080,"LVDT, TRANDUCER,PN:BTL5-E10-M0450-P-S32 (WALKING BEAM TRANSVERSE)",4.0,5,2023-10-22,3,3.0,3,10,42,6,0.6
1000209091,"LVDT, TRANSDUCER,PN:BTL5-E10-M1250-P-S32 (WALKING BEAM UP-DOWN)",4.0,3,2023-10-23,1,1.0,1,10,43,0,0.3333333333333333
1000008935,"MCB,1A,1 POLE",48.0,4,2023-10-24,1,1.0,1,10,43,1,0.25
1000281052,"MCB;1A,3P ,5SX43017RC,230V,10KA,18MM",2.0,4,2023-10-25,1,1.0,1,10,43,2,0.25
1000008924,"MCB,2A,1 POLE",50.0,3,2023-10-26,14,14.0,14,10,43,3,4.666666666666667
1000008944,"MCB,2A,2 POLE#, Siemens",30.0,4,2023-10-27,3,3.0,3,10,43,4,0.75
1000280147,"MCB;4A,3P,5SX43047RC,230V, Siemens",2.0,3,2023-10-28,1,1.0,1,10,43,5,0.3333333333333333
1000199541,"MCB,1P,6A",13.0,2,2023-10-29,5,5.0,5,10,43,6,2.5
1000008946,"MCB,06A,2POLE, Siemens/ABB",86.0,3,2023-10-30,60,60.0,60,10,44,0,20.0
1000008960,"MCB,6A,3POLE, Siemens",8.0,7,2023-10-31,5,5.0,5,10,44,1,0.7142857142857143
1000254209,"MCB,10A,1P,CAT:5SX41048RC, Siemens",100.0,3,2023-11-01,52,52.0,52,11,44,2,17.333333333333332
1000254207,"MCB,10A,3P,CAT:5SX43108RC",22.0,4,2023-11-02,6,6.0,6,11,44,3,1.5
1000008961,"MCB,16A,3POLE#",24.0,7,2023-11-03,13,13.0,13,11,44,4,1.8571428571428572
1000008973,"MCB,16A,4POLE#",10.0,4,2023-11-04,5,5.0,5,11,44,5,1.25
1000254188,"MCB,20A,1P,CAT:5SX41208RC, Siemens",39.0,1,2023-11-05,25,25.0,25,11,44,6,25.0
1000174644,"MCB,20A,3P",30.0,1,2023-11-06,8,8.0,8,11,45,0,8.0
1000254205,"MCB,25A,2P,CAT:5SX42258RC",3.0,7,2023-11-07,1,1.0,1,11,45,1,0.14285714285714285
1000254190,"MCB,32A,1P,CAT:5SX41328RC",12.0,2,2023-11-08,7,7.0,7,11,45,2,3.5
1000008963,"MCB,32A,3POLE",48.0,1,2023-11-09,38,38.0,38,11,45,3,38.0
1000254189,"MCB,40A,1P,CAT:5SJ41408RC, Siemens",16.0,3,2023-11-10,11,11.0,11,11,45,4,3.6666666666666665
1000254208,"MCB,40A,3P,CAT:5SJ43408RC, Siemens",13.0,4,2023-11-11,6,6.0,6,11,45,5,1.5
1000254162,"MCB,63A,1P,10KA,MM:5SX41637RC",31.0,1,2023-11-13,18,18.0,18,11,46,0,18.0
1000008976,"MCB,63A,4P",1.0,2,2023-11-14,1,1.0,1,11,46,1,0.5
1000323969,"MCB,80A,1P",22.0,7,2023-11-15,6,6.0,6,11,46,2,0.8571428571428571
1000280158,"MCB; 80A,3P, 5SP43807RC,10KA,Siemens",3.0,7,2023-11-16,2,2.0,2,11,46,3,0.2857142857142857
1000127027,"BEARING,BALL,6040 M  - SKF",3.0,6,2023-11-17,1,1.0,1,11,46,4,0.16666666666666666
1000197274,"BEARING,BALL,DES:6040 M C3  SKF",1.0,2,2023-11-18,1,1.0,1,11,46,5,0.5
1000023227,"BEARING,BALL,6232 M C3   SKF",2.0,3,2023-11-19,1,1.0,1,11,46,6,0.3333333333333333
1000258509,"BEARING,BALL,DES:6038MC3   SKF",2.0,7,2023-11-20,1,1.0,1,11,47,0,0.14285714285714285
1000215455,"BEARING,BALL,DEEP GROOVE,DES:6330C3   SKF",1.0,4,2023-11-21,1,1.0,1,11,47,1,0.25
1000216662,"BEARING,BALL,DES:NU1040ML   SKF",1.0,2,2023-11-22,1,1.0,1,11,47,2,0.5
1000215458,"BEARING,CYL ROLLER,DES:NU1032ML   SKF",2.0,1,2023-11-23,1,1.0,1,11,47,3,1.0
1000215456,"BEARING,CYL ROLLER,DES:NU1038ML   SKF",2.0,4,2023-11-24,1,1.0,1,11,47,4,0.25
1000023014,"BEARING,BALL,6228 C3#     SKF",2.0,4,2023-11-25,1,1.0,1,11,47,5,0.25
1000217027,"BEARING,BALL,DES:6226C3VL0241   SKF",4.0,1,2023-11-26,3,3.0,3,11,47,6,3.0
1000022937,"BEARING,BALL,6226 C3   SKF",7.0,2,2023-11-27,5,5.0,5,11,48,0,2.5
1000216590,"BEARING,BALL,DEEP GROOVE,6224C3VL0241   SKF",3.0,1,2023-11-28,1,1.0,1,11,48,1,1.0
1000023228,"BEARING,BALL,6224 C3    SKF",2.0,6,2023-11-29,1,1.0,1,11,48,2,0.16666666666666666
1000023254,"BEARING,BALL,6224    SKF",2.0,4,2023-11-30,1,1.0,1,11,48,3,0.25
1000022967,"BEARING,BALL,6322 C3     SKF",2.0,5,2023-12-01,1,1.0,1,12,48,4,0.2
1000217026,"BEARING,BALL,DES:6220 C3 VL0241   SKF",1.0,5,2023-12-02,1,1.0,1,12,48,5,0.2
1000023012,"BEARING,BALL,6220    SKF",3.0,3,2023-12-03,2,2.0,2,12,48,6,0.6666666666666666
1000291510,"BEARING,BALL;Dsgn:6220 C3    SKF",4.0,7,2023-12-04,1,1.0,1,12,49,0,0.14285714285714285
1000188093,"BEARING,BALL,DES:6319 M/C3 VL0241   SKF",3.0,1,2023-12-05,1,1.0,1,12,49,1,1.0
1000023035,"BEARING,BALL,6319   SKF",3.0,1,2023-12-06,1,1.0,1,12,49,2,1.0
1000022965,"BEARING,BALL,6319 C3#  SKF",2.0,3,2023-12-07,2,2.0,2,12,49,3,0.6666666666666666
1000271059,"BEARING,BALL,DEEP GROOVE,6318 C3 VL0241   SKF",2.0,3,2023-12-08,1,1.0,1,12,49,4,0.3333333333333333
1000022964,"BEARING,BALL,6318 C3#   SKF",8.0,3,2023-12-09,4,4.0,4,12,49,5,1.3333333333333333
1000284195,"BEARING,DES:6317 M    SKF",2.0,4,2023-12-10,1,1.0,1,12,49,6,0.25
1000023033,"BEARING,BALL,6317  SKF",4.0,6,2023-12-11,2,2.0,2,12,50,0,0.3333333333333333
1000023064,"BEARING,BALL,6316 C3#  FAG",2.0,4,2023-12-13,1,1.0,1,12,50,2,0.25
1000022962,"BEARING,BALL,6315 C3#   SKF",7.0,3,2023-12-14,3,3.0,3,12,50,3,1.0
1000022962,"BEARING,BALL,6315 C3#    FAG",2.0,1,2023-12-15,1,1.0,1,12,50,4,1.0
1000023030,"BEARING,BALL,6314  SKF",2.0,4,2023-12-16,1,1.0,1,12,50,5,0.25
1000022961,"BEARING,BALL,6314 C3#    SKF",3.0,6,2023-12-17,2,2.0,2,12,50,6,0.3333333333333333
1000023029,"BEARING,BALL,6313     SKF",22.0,4,2023-12-18,12,12.0,12,12,51,0,3.0
1000201387,"BEARING,BALL,6313 ZZ C3   SKF",25.0,6,2023-12-19,13,13.0,13,12,51,1,2.1666666666666665
1000023195,"BEARING,BALL,6313 C3#    SKF",5.0,3,2023-12-20,2,2.0,2,12,51,2,0.6666666666666666
1000023028,"BEARING,BALL,6312   SKF",5.0,6,2023-12-21,3,3.0,3,12,51,3,0.5
1000023120,"BEARING,BALL,6312 C3    SKF",26.0,1,2023-12-22,29,29.0,29,12,51,4,29.0
1000023062,"BEARING,BALL,63102Z    SKF",21.0,3,2023-12-23,13,13.0,13,12,51,5,4.333333333333333
1000221767,"BEARING,BALL,6310Z,PN:10329265    SKF",10.0,1,2023-12-24,3,3.0,3,12,51,6,3.0
1000022958,"BEARING,BALL,6310 ZZ C3#   SKF",5.0,5,2023-12-25,2,2.0,2,12,52,0,0.4
1000022955,"BEARING,BALL,6310 C3#    SKF",4.0,2,2023-12-26,3,3.0,3,12,52,1,1.5
1000023103,"BEARING,BALL,6309 C3    SKF",2.0,6,2023-12-27,1,1.0,1,12,52,2,0.16666666666666666
1000022954,"BEARING,BALL,6309 2Z C3#    SKF",4.0,2,2023-12-28,2,2.0,2,12,52,3,1.0
1000022953,"BEARING,BALL,6309 2Z#   FAG",2.0,2,2023-12-29,1,1.0,1,12,52,4,0.5
1000022951,"BEARING,BALL,6308 2Z C3#     SKF",8.0,6,2023-12-30,3,3.0,3,12,52,5,0.5
1000022948,"BEARING,BALL,6307 2Z C3#    SKF",23.0,3,2023-12-31,15,15.0,15,12,52,6,5.0
1000022947,"BEARING,BALL,63062Z#    SKF",26.0,5,2024-01-01,21,21.0,21,1,1,0,4.2
1000022946,"BEARING,BALL,63052Z#   SKF",55.0,1,2024-01-02,16,16.0,16,1,1,1,16.0
1000023021,"BEARING,BALL,6305   SKF",3.0,1,2024-01-04,1,1.0,1,1,1,3,1.0
1000023127,"BEARING,BALL,6304 2Z     SKF",10.0,4,2024-01-05,2,2.0,2,1,1,4,0.5
1000251839,"BEARING,BALL,6303-2Z-C3    SKF",23.0,1,2024-01-06,10,10.0,10,1,1,5,10.0
1000023531,"BEARING,ROLLER,NU217 ECM   SKF",3.0,6,2024-01-07,1,1.0,1,1,1,6,0.16666666666666666
1000247943,"BEARING,ROLLER,DES:N312ECM   SKF",1.0,5,2024-01-08,1,1.0,1,1,2,0,0.2
1000247942,"BEARING,ROLLER,DES:N312ECJ/C3   SKF",2.0,4,2024-01-09,1,1.0,1,1,2,1,0.25
1000247946,"BEARING,ROLLER,DES:NU218ECM OR ECJ    SKF",4.0,7,2024-01-10,1,1.0,1,1,2,2,0.14285714285714285
1000247944,"BEARING,ROLLER,DES:NU218 ECJ/C3  SKF",4.0,3,2024-01-11,3,3.0,3,1,2,3,1.0
1000247945,"BEARING,ROLLER,DES:NU218 ECM   SKF",5.0,1,2024-01-12,1,1.0,1,1,2,4,1.0
1000216661,"BEARING,BALL,DEEP GROOVE,6218 C3 VL0241   SKF",2.0,1,2024-01-13,1,1.0,1,1,2,5,1.0
1000216661,"BEARING,BALL,DEEP GROOVE,6218C3VL0241 M   SKF",3.0,4,2024-01-14,1,1.0,1,1,2,6,0.25
1000291505,"BEARING,BALL;CAT:6218C3   SKF",8.0,3,2024-01-15,2,2.0,2,1,3,0,0.6666666666666666
1000422265,BEARING;BALL: 6218-M C3   SKF,4.0,3,2024-01-16,1,1.0,1,1,3,1,0.3333333333333333
1000022936,"BEARING,BALL,6217 C3    SKF",5.0,7,2024-01-18,2,2.0,2,1,3,3,0.2857142857142857
1000376896,"BEARING;BALL,Dsgn:6216-2Z-C3    SKF",6.0,6,2024-01-19,1,1.0,1,1,3,4,0.16666666666666666
1000376320,"BEARING;DSGN:6216.C4.J20AA,SLG,80,140   SKF",4.0,6,2024-01-20,2,2.0,2,1,3,5,0.3333333333333333
1000022932,"BEARING,BALL,6213   SKF",6.0,6,2024-01-21,1,1.0,1,1,3,6,0.16666666666666666
1000022932,"BEARING,BALL,6213 C3#   SKF",2.0,6,2024-01-22,1,1.0,1,1,4,0,0.16666666666666666
1000247482,"BEARING,BALL,6213-2RS1   SKF",2.0,6,2024-01-23,1,1.0,1,1,4,1,0.16666666666666666
1000346814,BEARING;PN:6213 ZZ C3   SKF,7.0,5,2024-01-24,3,3.0,3,1,4,2,0.6
1000092590,"BEARING,BALL,6209-ZZ     SKF",28.0,3,2024-01-25,31,31.0,31,1,4,3,10.333333333333334
1000022926,"BEARING,BALL,6209 2Z C3# (FAG-12 + SKF-10)",22.0,6,2024-01-26,4,4.0,4,1,4,4,0.6666666666666666
1000022923,"BEARING,BALL,Dsgn:6208 2Z   SKF",47.0,3,2024-01-27,39,39.0,39,1,4,5,13.0
1000022924,"BEARING,BALL,6208 2Z C3#    SKF",1.0,2,2024-01-29,1,1.0,1,1,5,0,0.5
1000532804,"BEARING,BALL;Dsgn:6208 ZZ C4   SKF",16.0,5,2024-01-30,3,3.0,3,1,5,1,0.6
1000023199,"BEARING,BALL,6207 2Z C3    SKF",2.0,6,2024-01-31,1,1.0,1,1,5,2,0.16666666666666666
1000022920,"BEARING,BALL,6206 2Z#    SKF",33.0,1,2024-02-01,18,18.0,18,2,5,3,18.0
1000208911,"BEARING,BALL,6205 2Z C3  SKF",26.0,4,2024-02-02,14,14.0,14,2,5,4,3.5
1000022915,"BEARING,BALL,6004 2Z C3#   TIMKEN",20.0,7,2024-02-03,8,8.0,8,2,5,5,1.1428571428571428
1000023196,"BEARING,BALL,6203 2Z C3    SKF",63.0,1,2024-02-04,29,29.0,29,2,5,6,29.0
1000208912,"BEARING,BALL,6202 2Z C3    SKF",36.0,5,2024-02-05,22,22.0,22,2,6,0,4.4
1000023052,"BEARING,BALL,6201 2Z#    SKF",40.0,4,2024-02-06,28,28.0,28,2,6,1,7.0
1000358154,BEARING;PN:6007 2Z/C3  SKF ,0.0,5,2024-02-07,1,1.0,1,2,6,2,0.2
1000022981,"BEARING,BALL,6001   SKF",4.0,3,2024-02-08,1,1.0,1,2,6,3,0.3333333333333333
1000225360,"SWITCH,LIMIT,240VAC,1NO+1NC,XCK-S (JAI BAJAJI)",12.0,3,2024-02-10,7,7.0,7,2,6,5,2.3333333333333335
1000182313,"LIMIT SWITCH,240V AC,IEC60947-5-1, PLUNGER TYPE (SIEMENS)",47.0,1,2024-02-11,14,14.0,14,2,6,6,14.0
1000202980,"LIMIT SWITCH,10A,PN:3SE3100-1E",8.0,1,2024-02-12,3,3.0,3,2,7,0,3.0
1000230427,PRESSURE SWITCH (HYD),8.0,5,2024-02-18,5,5.0,5,2,7,6,1.0
1000230427,DIFFERENTIAL PRESS SWITCH (LUB),5.0,6,2024-02-19,1,1.0,1,2,8,0,0.16666666666666666
1000177915,"DIFFERENTIAL PRESS SWITCH, 0.5 - 10BAR (HYD)",4.0,3,2024-02-20,1,1.0,1,2,8,1,0.3333333333333333
1000225437,"DIFFERENTIAL PRESS SWITCH,MM:VD5D.0/L24",6.0,4,2024-02-21,2,2.0,2,2,8,2,0.5
1000149657,"SWITCH,HYDRAULIC PRESSURE (400BAR)",3.0,1,2024-02-22,2,2.0,2,2,8,3,2.0
1000318442,ROLL MOUNTING CART PRESSURE SWITCH,2.0,5,2024-02-23,1,1.0,1,2,8,4,0.2
1000299968,VD CONTROLLER;MM3010DI13DR08AI02,4.0,5,2024-02-24,2,2.0,2,2,8,5,0.4
1000539453,ANNOUNCIATOR,1.0,1,2024-02-25,1,1.0,1,2,8,6,1.0
1000248338,"COIL,SOL,24V DC,MM:347B04",22.0,4,2024-03-01,1,1.0,1,3,9,4,0.25
1000352451,"ROSEMOIUNT PRESSURE TRANSMITTER, 0 - 25 BAR ",2.0,7,2024-03-07,1,1.0,1,3,10,3,0.14285714285714285
1000238263,"COIL, SOLENOID,24VDC,1.25A,MM:M-3SED6CK-1X350CG24N9K4",11.0,2,2024-03-10,1,1.0,1,3,10,6,0.5
1000084653,"COIL,SOLENOID,24VDC,1.45A,MM:019793 K425",21.0,1,2024-03-11,1,1.0,1,3,11,0,1.0
1000568853,"CONNECTOR;PROXIMITY SENSOR,PN:E11293",30.0,2,2024-03-12,10,10.0,10,3,11,1,5.0
1000011919,"POSITIONER,PNEUMATIC,MM:830WP (Make-Fobs Marshal)",3.0,7,2024-03-13,2,2.0,2,3,11,2,0.2857142857142857
1000192410,"POSITIONER;4-20mA,MM:DVC6020 F/VALVE (Make-Fisher)",1.0,6,2024-03-14,1,1.0,1,3,11,3,0.16666666666666666
1000234762,"CONTROLLER STREIGHTING MACHINE PANEL,24VDC,MM:TP02G-AS1",1.0,3,2024-03-16,1,1.0,1,3,11,5,0.3333333333333333
1000494549,"CONNECTOR;MALE,PN:268B94",26.0,7,2024-03-19,8,8.0,8,3,12,1,1.1428571428571428
1000494581,"CONNECTOR;FEMALE,PN:267B94",25.0,6,2024-03-20,9,9.0,9,3,12,2,1.5
1000316989,"DRIVE;380-480V,PN:SKC3400300,  MAKE- NORTEK-FOR VD",1.0,7,2024-03-21,1,1.0,1,3,12,3,0.14285714285714285
1000316986,"DRIVE;380-480V,PN:SKB3400150,   MAKE- NORTEK-FOR VD",1.0,2,2024-03-22,1,1.0,1,3,12,4,0.5
1000266804,SIEMENS POSITIONER DISPLAY (NOT IN USE),1.0,7,2024-03-23,1,1.0,1,3,12,5,0.14285714285714285
1000316861,TEMPERATURE SWITCH; PN:2059031  MAKE- NORTEK FOR VD,1.0,3,2024-03-24,1,1.0,1,3,12,6,0.3333333333333333
1000316858,FLOW SWITCH; PN:2039501 MAKE- NORTEK -FOR VD,3.0,2,2024-03-25,3,3.0,3,3,13,0,1.5
1000316873,"VALVE,SOL;EBB 6212,PN:EBB 6212 MAKE- NORTEK  -FOR VD",1.0,2,2024-03-26,1,1.0,1,3,13,1,0.5
1000230428,"SWITCH,FLOW,110°C,MM:UM3K-015-GM70, MAKE- NORTEK-FOR VD",1.0,1,2024-03-28,1,1.0,1,3,13,3,1.0
1000316872,"CONTROL;FLOW,PN:12A",1.0,1,2024-03-29,1,1.0,1,3,13,4,1.0
1000293989,LEVEL SWITCH;PN:NT 62-MS-S6,1.0,1,2024-03-30,1,1.0,1,3,13,5,1.0
1000316870,"LEVEL SWITCH;ELECTRICAL,PN:4604102/100 -FOR VD",1.0,3,2024-03-31,1,1.0,1,3,13,6,0.3333333333333333
1000316868,"VALVE,SOL;ESM 8614,PN:ESM 8614 -FOR VD",1.0,6,2024-04-01,1,1.0,1,4,14,0,0.16666666666666666
1000484947,"THERMOCOUPLE;PT100,3,PN:TR10-D  -FOR VD",1.0,7,2024-04-02,1,1.0,1,4,14,1,0.14285714285714285
1000317180,LEVEL SWITCH;PN:4604115_260   -FOR VD,1.0,2,2024-04-04,1,1.0,1,4,14,3,0.5
1000316855,"VALVE,SOL;VS 8414,PN:VS 8414  -FOR VD",1.0,7,2024-04-05,1,1.0,1,4,14,4,0.14285714285714285
1000311872,FLOAT LEVEL SWITCH,1.0,2,2024-04-08,1,1.0,1,4,15,0,0.5
1000476326,TRANSFORMER FOR ENERPAC ,1.0,1,2024-04-09,1,1.0,1,4,15,1,1.0
1000526894,"DC VALVE;10BAR,PN:W7076A3332",0.0,2,2024-04-12,1,1.0,1,4,15,4,0.5
1000583963,"POSITIONER VALVE,CTRL;CS.A216,WCC,SS,CL150,6IN,FE (Cable Celler)",1.0,7,2024-04-13,1,1.0,1,4,15,5,0.14285714285714285
